model,component,method,common_log2_coefficient,coefficient_low,coefficient_high,coefficient_positive_fraction,delta_bic_log_minus_quadratic,delta_bic_low,delta_bic_high,quadratic_bic_win_fraction,log_holdout_rmse,quadratic_holdout_rmse
gamma,marginal,block_gls,-0.007234601726,-0.01278243178,-0.002878898404,0.0011,4.39030402,-2.562975547,21.91912851,0.8758,0.1081524453,0.1057105578
gamma,conditional,block_gls,-0.01448303118,-0.02135404468,-0.008920690551,0,16.8882119,4.004570099,41.25787378,0.997,0.2222763825,0.2058453775
gamma,disorder,block_gls,0.003369565082,-0.001554540295,0.008087915326,0.909,-1.991633343,-3.865060364,6.957676963,0.2618,0.1653102241,0.160864413
uniform,marginal,block_gls,0.002430085346,-0.003246402676,0.006684634217,0.7581,-2.971598251,-3.869395089,2.998347339,0.1028,0.1583893386,0.1547694581
uniform,conditional,block_gls,0.002557480076,-0.005121094007,0.008807408034,0.7081,-3.358804757,-3.869769472,2.24042779,0.0787,0.1735774226,0.172910389
uniform,disorder,block_gls,-0.0006630313646,-0.005614614104,0.004346511364,0.3907,-3.804245174,-3.869991235,1.284748353,0.0548,0.06249663228,0.06673276675
