L,environment_id,environment_seed,samples,replica_1_mean,replica_2_mean,mean_height,conditional_variance,replica_1_variance,replica_2_variance,replica_1_ess,replica_2_ess,start_gap,standardized_start_gap,minimum_pair_swap_acceptance,target_exchange_acceptance
6,74,2610641496609316198,2000,-0.01,-0.016,-0.013000000000000001,0.07602001000500255,0.071935967983992,0.079783891945973,2000.0,2000.0,0.006,0.6888823086468213,0.5797142857142857,0.8888571428571429
6,75,6849151338617204608,2000,-1.774,-1.89,-1.8319999999999999,4.019281640820413,3.9508994497248615,3.9898949474737386,561.2003916133608,343.76354726224935,0.11599999999999988,0.849489867406583,0.602,0.8925714285714286
6,76,7240289207049784311,2000,1.072,1.026,1.049,3.0684762381190596,3.1563941970985474,3.052850425212604,672.8030130393979,926.7566493876394,0.04600000000000004,0.5147613131655571,0.5831428571428572,0.8928571428571429
6,77,945688121022239536,2000,0.53,0.456,0.493,1.7381310655327646,1.8400200100050033,1.6168724362181088,1650.3339007487098,2000.0,0.07400000000000001,1.6873292008549767,0.6614285714285715,0.882
6,78,12600862464756256090,2000,-0.018,-0.03,-0.024,0.2400480240120058,0.21578389194597286,0.2792396198099052,950.6798024418159,1324.9494242926173,0.012,0.5735567314111827,0.6242857142857143,0.8994285714285715
6,79,4712401352599204611,2000,-0.468,-0.384,-0.42600000000000005,1.5412426213106563,1.6698109054527275,1.389238619309655,514.22145260805,925.8023364219464,-0.08400000000000002,1.2190775302593222,0.5325714285714286,0.8968571428571429
6,80,5228488513021942779,2000,0.0,0.012,0.006,0.8803681840920469,0.8164082041020511,0.8963041520760382,1120.8791208791208,1067.8707776992985,-0.012,0.3030745805064961,0.48942857142857144,0.8962857142857142
6,81,8635685293713952577,2000,0.004,0.008,0.006,0.02400400200100049,0.015991995997999015,0.03195197598799401,1000.5012521287949,1001.0040130431747,-0.004,0.5779290180258472,0.572,0.8851428571428571
6,82,7516747695208724137,2000,3.376,3.436,3.4059999999999997,2.0792396198099055,2.107677838919459,1.9708894447223588,993.5744865430019,1017.4670521398526,-0.06000000000000005,0.9418371088698898,0.634,0.8602857142857143
6,83,9490899939620110362,2000,-0.026,-0.028,-0.027,0.10805202601300655,0.10337568784392202,0.1112716358179089,1265.7295599817146,1770.289920311488,0.0020000000000000018,0.16636203865808685,0.4794285714285714,0.8877142857142857
6,84,12858690811504307965,2000,0.008,-0.022,-0.006999999999999999,0.1396198099049526,0.06396798399199594,0.21562381190595298,2000.0,539.6114099785533,0.03,1.4440863626641218,0.5865714285714285,0.8917142857142857
