distribution,distribution_params,variance_kind,fit_min_L,n_sizes,L_values,intercept_log_C,p,p_se,p_ci_low,p_ci_high,p_bootstrap_ci_low,p_bootstrap_ci_high,r2,sse,aic,bic
gamma,"{""shape"":0.5}",annealed,,11,16 32 64 128 256 512 1024 2048 4096 5000 8192,-0.5057449728752286,1.1335394233089755,0.07950076292972834,0.977717927966708,1.2893609186512431,0.9572134471797273,1.2648662545468534,0.9576065321446,0.08743701223827924,-49.18205065552068,-48.38626010992394
