model,component,method,common_log2_coefficient,coefficient_low,coefficient_high,coefficient_positive_fraction,delta_bic_log_minus_quadratic,delta_bic_low,delta_bic_high,quadratic_bic_win_fraction,log_holdout_rmse,quadratic_holdout_rmse
gamma,marginal,block_gls,0.01827348893,-0.03826795475,0.06206484345,0.6708,-2.954465531,-3.464690423,2.625323862,0.089,0.1236235881,0.1244939148
gamma,conditional,block_gls,0.032410669,-0.0315503693,0.08645469621,0.8106,-2.311018537,-3.463648788,4.75057537,0.1675,0.1182441155,0.1047066757
gamma,disorder,block_gls,-0.004031311848,-0.05529972505,0.04445957609,0.4162,-3.440927661,-3.464710321,1.648143147,0.0672,0.07945076014,0.0876366497
uniform,marginal,block_gls,-0.006672818509,-0.06270441605,0.03746761232,0.2951,-3.398693357,-3.464412564,2.548731979,0.1004,0.1552747712,0.1682278697
uniform,conditional,block_gls,-0.05517815727,-0.1309258737,0.009377472235,0.0476,-1.123922588,-3.451658979,9.718922718,0.4427,0.1848263013,0.2047051091
uniform,disorder,block_gls,0.03605679656,-0.01510279103,0.08501243929,0.912,-1.481752587,-3.45801249,7.563075062,0.3128,0.07209713113,0.0548824805
