model,component,method,common_log2_coefficient,coefficient_low,coefficient_high,coefficient_positive_fraction,delta_bic_log_minus_quadratic,delta_bic_low,delta_bic_high,quadratic_bic_win_fraction,log_holdout_rmse,quadratic_holdout_rmse
gamma,marginal,block_gls,-0.01536150515,-0.03625556386,0.0004033954807,0.0277,-0.9694927849,-3.65858202,11.45903176,0.4914,0.1330054979,0.1344951836
gamma,conditional,block_gls,-0.03128336569,-0.05480000209,-0.01238024566,0.0009,4.70730609,-2.373916136,22.07529526,0.8792,0.1834017903,0.1818858119
gamma,disorder,block_gls,0.01189072828,-0.006759568168,0.0301387505,0.885,-2.091477028,-3.684917692,6.573496534,0.2463,0.1026385085,0.09845860092
uniform,marginal,block_gls,-0.003099551736,-0.02413984112,0.01287967082,0.2694,-3.581002104,-3.687343786,2.921773563,0.1044,0.1598449655,0.1632964725
uniform,conditional,block_gls,-0.01963206588,-0.04784033774,0.00360483014,0.0458,-1.427781152,-3.672568026,9.738025509,0.4097,0.1720138086,0.1760075882
uniform,disorder,block_gls,0.0129949207,-0.005765448447,0.03141312728,0.9106,-1.785448491,-3.683066201,7.433871447,0.2796,0.07129528124,0.05638985739
