model,fraction_num,fraction_den,order,separation,n,mean_1,mean_2,marginal,marginal_low,marginal_high,conditional,conditional_low,conditional_high,disorder,disorder_low,disorder_high
gamma,1,16,128,16,6000,-0.02083333333,-0.03283333333,0.5615042229,0.547401784,0.5754635978,0.420498083,0.4056696283,0.4350013613,0.1410061399,0.1268075346,0.1555307385
gamma,1,16,256,32,6000,-0.01833333333,-0.0455,0.6171496777,0.6019147052,0.6326324749,0.4931298411,0.4755467995,0.5108375757,0.1240198366,0.108527838,0.1396135189
gamma,1,16,512,64,5000,-0.0064,-0.0294,0.6733820164,0.6548097374,0.6917391923,0.5405436087,0.5187957877,0.5626479296,0.1328384077,0.1142171914,0.1512960472
gamma,1,16,768,96,4000,-0.01225,-0.02975,0.7441684796,0.7205941056,0.7671406187,0.589244186,0.5639298106,0.6147473814,0.1549242936,0.1316756924,0.1787042323
gamma,1,16,1024,128,3000,-0.037,-0.026,0.7737354118,0.7445971546,0.801742542,0.6179788263,0.5856869943,0.6497143451,0.1557565855,0.1267761059,0.1850217267
gamma,1,16,1536,192,1600,-0.005,-0.038125,0.8163334506,0.7755686269,0.8576415387,0.643290924,0.5989711343,0.6873788305,0.1730425266,0.1335064884,0.2130852877
gamma,1,16,2048,256,1000,-0.015,-0.053,0.8052882883,0.7551748248,0.8555918919,0.6539319319,0.5969164164,0.7101856857,0.1513563564,0.09895520521,0.2048537788
gamma,1,16,2560,320,400,0.04,0.0125,0.8926033835,0.804410401,0.9801888315,0.7427286967,0.6305639098,0.8610401003,0.1498746867,0.06098699875,0.243462406
gamma,1,16,3072,384,300,-0.04333333333,-0.1066666667,0.8612430323,0.7578017001,0.9638295708,0.7220680045,0.6133506132,0.8328390468,0.1391750279,0.04266248606,0.2408026756
gamma,1,16,4096,512,150,-0.04,-0.05333333333,0.8635346756,0.71251566,1.01935123,0.6643400447,0.5040016779,0.8399244966,0.1991946309,0.04089261745,0.3645671141
gamma,1,16,5120,640,80,-0.0875,-0.2375,0.8662974684,0.6702531646,1.058150712,0.7227848101,0.4872626582,0.9845332278,0.1435126582,-0.04050632911,0.3297507911
gamma,1,16,6144,768,40,0.125,0.15,0.9932692308,0.6637820513,1.307051282,0.7304487179,0.4227564103,1.035576923,0.2628205128,0.00703525641,0.5538461538
gamma,1,8,32,8,6000,-0.0475,-0.03666666667,0.4888644635,0.4766423991,0.500761711,0.3710865005,0.3576856212,0.384230884,0.117777963,0.1047032658,0.1307193379
gamma,1,8,64,16,6000,-0.05083333333,-0.05833333333,0.5526820442,0.5388894357,0.5665637228,0.4214587848,0.406294049,0.4373184614,0.1312232594,0.1168039659,0.1451516593
gamma,1,8,128,32,6000,-0.0585,-0.0325,0.6113626438,0.5963328739,0.6267622288,0.4855762627,0.4684108254,0.5033338084,0.1257863811,0.1098931343,0.1412413006
gamma,1,8,256,64,6000,-0.05533333333,-0.0565,0.6997396094,0.6819659624,0.7183290965,0.5380056537,0.5178692945,0.5579055009,0.1617339557,0.1435364339,0.1804937656
gamma,1,8,512,128,5000,-0.0296,-0.0502,0.7635546109,0.7423637643,0.7850682456,0.6158109822,0.5906200335,0.6416118104,0.1477436287,0.1259105471,0.1701239918
gamma,1,8,768,192,4000,-0.046,-0.03225,0.7774913416,0.7533453879,0.8019632814,0.6039314516,0.576962643,0.631288172,0.17355989,0.1481774756,0.1984197893
gamma,1,8,1024,256,3000,-0.06633333333,-0.029,0.8523302212,0.8210313216,0.8837903023,0.6721938424,0.6386378029,0.7056191564,0.1801363788,0.1486936729,0.2114070801
gamma,1,8,1536,384,1600,-0.0125,-0.03125,0.8593456848,0.816986046,0.9007824226,0.6990111007,0.6529048429,0.7451436445,0.1603345841,0.1189149175,0.2018062461
gamma,1,8,2048,512,1000,-0.085,-0.114,0.8522417417,0.8016108984,0.9028047047,0.6757552553,0.6181061061,0.7342349975,0.1764864865,0.1234932432,0.2298581582
gamma,1,8,2560,640,400,-0.0425,-0.07,0.9101723058,0.8112645677,1.008111137,0.7352098997,0.6342073935,0.8407817199,0.174962406,0.08182785088,0.2690557644
gamma,1,8,3072,768,300,-0.03666666667,-0.02,0.9104960981,0.8040996377,1.013267419,0.6971850613,0.5790133779,0.822419175,0.2133110368,0.1111697324,0.3155875139
gamma,1,8,4096,1024,150,-0.1133333333,0.06666666667,1.04163311,0.8808165548,1.195751119,0.6917449664,0.5329977629,0.8600514541,0.3498881432,0.1960794183,0.5011241611
gamma,1,8,5120,1280,80,-0.15,0.225,0.9503164557,0.7588587816,1.132515823,0.789556962,0.5556962025,1.025,0.1607594937,-0.03227848101,0.3560126582
gamma,1,8,6144,1536,40,-0.4,0.025,1.2125,0.8330128205,1.568910256,0.9971153846,0.6102564103,1.38974359,0.2153846154,-0.09618589744,0.5532211538
gamma,1,4,32,16,6000,-0.09616666667,-0.08566666667,0.5443806607,0.5314444581,0.5575209851,0.4197648358,0.40481362,0.4345660037,0.1246158249,0.1109842029,0.138361563
gamma,1,4,64,32,6000,-0.09083333333,-0.1021666667,0.614924793,0.5999587851,0.6303470731,0.4685138634,0.4518197335,0.4855112661,0.1464109296,0.1304468592,0.1624305613
gamma,1,4,128,64,6000,-0.0875,-0.1071666667,0.6798761738,0.6623732619,0.6971111407,0.5382296494,0.5191685975,0.5578427797,0.1416465244,0.1238584306,0.1593670264
gamma,1,4,256,128,6000,-0.1065,-0.0965,0.7576323554,0.7379092977,0.7768119878,0.5917152859,0.5703949321,0.6134967234,0.1659170695,0.1457875979,0.1860795528
gamma,1,4,512,256,5000,-0.0868,-0.0894,0.81690008,0.7943012568,0.8397852065,0.6684303061,0.6418959292,0.6954772955,0.148469774,0.1248912062,0.1724076955
gamma,1,4,768,384,4000,-0.11075,-0.1155,0.8500346024,0.8234075402,0.8765656766,0.6685308515,0.6395806569,0.6984144786,0.1815037509,0.1541844649,0.2087797293
gamma,1,4,1024,512,3000,-0.116,-0.1053333333,0.8910214516,0.8586103521,0.9228021813,0.7065119484,0.6690259864,0.743470047,0.1845095032,0.1516993053,0.2180312993
gamma,1,4,1536,768,1600,-0.1075,-0.11,0.9224984365,0.8767546123,0.9676483544,0.7235741088,0.6706954737,0.7773600688,0.1989243277,0.1536827705,0.2445755746
gamma,1,4,2048,1024,1000,-0.106,-0.06,0.9535355355,0.8928072948,1.016271259,0.7847267267,0.715514502,0.8544058559,0.1688088088,0.10585996,0.2319617618
gamma,1,4,2560,1280,400,-0.0725,-0.1225,1.002374687,0.9098182174,1.093132284,0.8934837093,0.7689050752,1.02247807,0.1088909774,0.0100933584,0.2061342419
gamma,1,4,3072,1536,300,-0.02333333333,-0.1,0.9562486065,0.8373986901,1.078875139,0.7646098105,0.6503677536,0.8772352285,0.191638796,0.07330992196,0.3181950948
gamma,1,4,4096,2048,150,0.02666666667,0.06,1.048165548,0.8859502237,1.208883669,0.8685682327,0.6756017897,1.077315436,0.1795973154,0.0125246085,0.3389261745
gamma,1,4,5120,2560,80,-0.1375,-0.0375,0.9011075949,0.7265031646,1.064477848,0.7417721519,0.5287974684,0.9541139241,0.159335443,-0.01693433544,0.3401977848
gamma,1,4,6144,3072,40,-0.275,0.025,1.012179487,0.753838141,1.229166667,1.005128205,0.6653846154,1.321794872,0.007051282051,-0.2871794872,0.3269230769
uniform,1,32,32,2,6000,-0.01333333333,-0.007833333333,0.3358530727,0.3271489932,0.3445630789,0.3396248125,0.3276347086,0.352217564,-0.003771739734,-0.0122026935,0.004511879063
uniform,1,32,64,4,6000,-0.01633333333,-0.02016666667,0.4168160666,0.4065156585,0.4272481125,0.4139783158,0.3995825179,0.4285705604,0.002837750736,-0.007738998166,0.0130472808
uniform,1,32,128,8,6000,-0.004833333333,-0.01533333333,0.4736997138,0.4618441796,0.4854898955,0.4754407818,0.4587227357,0.4918111463,-0.001741067956,-0.01357396719,0.01012955006
uniform,1,32,256,16,6000,-0.008833333333,-0.02283333333,0.5489584653,0.5350221836,0.5624794233,0.5511605268,0.5311646688,0.5708953645,-0.002202061455,-0.01605982039,0.01179355934
uniform,1,32,512,32,5000,-0.0288,-0.0272,0.6199393479,0.6028501885,0.6370677736,0.607320184,0.5835754226,0.6312283837,0.01261916383,-0.004890428086,0.03016174135
uniform,1,32,768,48,4000,-0.017,-0.0255,0.6779498625,0.6569874672,0.6989275217,0.6783834709,0.6488554037,0.7089080294,-0.0004336084021,-0.02153365685,0.02061126688
uniform,1,32,1024,64,3000,-0.01666666667,-0.014,0.6853248861,0.6613869012,0.7085791264,0.6782225186,0.645374925,0.7116529843,0.007102367456,-0.01659561521,0.03095272591
uniform,1,32,1536,96,1600,0.001875,-0.046875,0.7205999844,0.6861050852,0.7549528221,0.7230136023,0.6761181842,0.7716843975,-0.002413617886,-0.03790453018,0.03217213884
uniform,1,32,2048,128,1000,-0.053,-0.016,0.7947622623,0.7456154404,0.8421631507,0.7645800801,0.6953791792,0.833825976,0.03018218218,-0.0198025025,0.08009954955
uniform,1,32,2560,160,400,0.025,0.0675,0.7705858396,0.6996785714,0.8403356046,0.7622525063,0.6656610276,0.8618449248,0.008333333333,-0.06492575188,0.0806773183
uniform,1,32,3072,192,300,-0.01,0.03666666667,0.7584726867,0.67703233,0.8412222687,0.8082720178,0.6753846154,0.9451348941,-0.0497993311,-0.1396661093,0.04040189521
uniform,1,32,4096,256,150,-0.1133333333,-0.006666666667,0.8391498881,0.6875346756,0.9948428412,0.8063534676,0.6023489933,1.025167785,0.03279642058,-0.09749552573,0.1630872483
uniform,1,32,5120,320,80,-0.025,-0.1,0.8680379747,0.674596519,1.056172864,0.8579113924,0.5819382911,1.157531646,0.01012658228,-0.1985799051,0.2170925633
uniform,1,32,6144,384,40,0.05,0,0.8705128205,0.6188701923,1.095841346,0.8705128205,0.558974359,1.178205128,0,-0.2019230769,0.1993589744
uniform,1,16,32,4,6000,-0.02433333333,-0.02466666667,0.4236369951,0.4130395257,0.4340718741,0.4234038451,0.4085958354,0.4383240957,0.0002331499694,-0.01052336987,0.01084850531
uniform,1,16,64,8,6000,-0.031,-0.0185,0.4853459327,0.4734519729,0.497222094,0.4942542507,0.4769512304,0.5121134324,-0.008908318053,-0.02141924279,0.003505482858
uniform,1,16,128,16,6000,-0.01883333333,-0.0305,0.5586172973,0.5446196078,0.5724886953,0.5668597544,0.5470094877,0.5869593512,-0.008242457076,-0.02234244457,0.005881988665
uniform,1,16,256,32,6000,-0.01066666667,-0.03266666667,0.6123449464,0.5970266357,0.6270277418,0.620528088,0.5981947991,0.6427561469,-0.008183141635,-0.02352024782,0.006955671779
uniform,1,16,512,64,5000,-0.0284,-0.0448,0.6999331866,0.6811978516,0.7185515923,0.6792013603,0.65302266,0.7057891383,0.02073182637,0.001608260652,0.04025606521
uniform,1,16,768,96,4000,-0.01225,-0.006,0.7172112716,0.6958170527,0.7391240935,0.7245366029,0.6941371843,0.7552516262,-0.007325331333,-0.02906206083,0.0148889191
uniform,1,16,1024,128,3000,-0.041,-0.01133333333,0.7661840058,0.7389191217,0.7925797141,0.773317717,0.7348335487,0.812270618,-0.007133711237,-0.03483261921,0.0205578026
uniform,1,16,1536,192,1600,-0.026875,-0.006875,0.8032422608,0.7641445777,0.843225258,0.8196873046,0.7634251094,0.8775862502,-0.01644504378,-0.05577743902,0.02343693324
uniform,1,16,2048,256,1000,0.002,-0.033,0.8347882883,0.7829973724,0.8863687813,0.8247122122,0.7542296421,0.8990111612,0.01007607608,-0.04121801802,0.06119622122
uniform,1,16,2560,320,400,0.0525,-0.0125,0.8381390977,0.758391839,0.9183908208,0.8550250627,0.7506264881,0.9626101974,-0.01688596491,-0.09458646617,0.06286998747
uniform,1,16,3072,384,300,-0.07,-0.05,0.9126755853,0.8057957079,1.019460006,0.8459531773,0.7206835284,0.9749170847,0.06672240803,-0.04348160535,0.1838138239
uniform,1,16,4096,512,150,-0.08,-0.04,0.9288590604,0.7796856823,1.074274049,0.8448322148,0.6654138702,1.031340045,0.08402684564,-0.06711409396,0.2377214765
uniform,1,16,5120,640,80,-0.025,-0.05,0.9477848101,0.7376582278,1.152389241,0.860443038,0.607278481,1.121518987,0.08734177215,-0.1359216772,0.3245292722
uniform,1,16,6144,768,40,-0.025,0.125,1.325,0.8532051282,1.786546474,1.296153846,0.7576923077,1.863822115,0.02884615385,-0.3468108974,0.3846153846
uniform,1,8,32,8,6000,-0.05466666667,-0.05833333333,0.4888858699,0.4772310837,0.5005006171,0.4870744569,0.4700511196,0.5044161787,0.001811413013,-0.0105065761,0.01405208368
uniform,1,8,64,16,6000,-0.05083333333,-0.048,0.5608994694,0.5469584802,0.5742340685,0.5535049036,0.5345278335,0.5722275115,0.007394565761,-0.006828291521,0.02125934114
uniform,1,8,128,32,6000,-0.0335,-0.04783333333,0.6310667056,0.615621822,0.6462406686,0.6275018614,0.605234271,0.6501043535,0.003564844141,-0.01217826652,0.01923770698
uniform,1,8,256,64,6000,-0.054,-0.05783333333,0.6917349419,0.6740693088,0.708560109,0.6908577957,0.6656948613,0.71598701,0.000877146191,-0.01701407665,0.01851570053
uniform,1,8,512,128,5000,-0.0602,-0.055,0.7302215243,0.7101060377,0.7503221869,0.7275319864,0.6992965493,0.7568034407,0.002689537908,-0.01793644929,0.02293041808
uniform,1,8,768,192,4000,-0.02575,-0.04125,0.7880146912,0.7644010323,0.8119052396,0.8015802701,0.7672525194,0.8356940485,-0.01356557889,-0.03722060046,0.01047078176
uniform,1,8,1024,256,3000,-0.04033333333,-0.065,0.825015783,0.7959119304,0.8540448288,0.7869580971,0.747571107,0.8272090766,0.0380576859,0.008066708347,0.06766614983
uniform,1,8,1536,384,1600,-0.023125,-0.001875,0.8909126798,0.8484327363,0.933451327,0.8771974672,0.8167280087,0.9380836411,0.01371521263,-0.02925716268,0.05705825907
uniform,1,8,2048,512,1000,-0.05,-0.055,0.8756131131,0.8205695946,0.9288232232,0.8993868869,0.8172748373,0.9792605731,-0.02377377377,-0.07863746246,0.03207517518
uniform,1,8,2560,640,400,-0.055,-0.025,0.8778696742,0.7911942356,0.9617030858,0.9393984962,0.8033924655,1.07950094,-0.06152882206,-0.1524329574,0.02581923559
uniform,1,8,3072,768,300,0.02333333333,-0.04666666667,0.920039019,0.8160445931,1.024945931,0.8721237458,0.7373110368,1.01259267,0.04791527313,-0.05090468227,0.1472915273
uniform,1,8,4096,1024,150,-0.18,-0.12,0.9529530201,0.8082746085,1.091834452,0.880738255,0.6904681208,1.078299776,0.0722147651,-0.07606263982,0.2192393736
uniform,1,8,5120,1280,80,-0.2125,0.1,1.003718354,0.7795727848,1.230625,1.058148734,0.7607594937,1.367120253,-0.05443037975,-0.2493670886,0.1417800633
uniform,1,8,6144,1536,40,-0.25,0.175,0.9650641026,0.7163461538,1.180472756,0.8945512821,0.5996794872,1.167948718,0.07051282051,-0.1653846154,0.3032211538
uniform,1,4,32,16,6000,-0.1133333333,-0.1256666667,0.5436056565,0.5308099909,0.5562047185,0.5525160304,0.5343090376,0.5719212855,-0.008910373951,-0.02285714911,0.004888011891
uniform,1,4,64,32,6000,-0.1071666667,-0.09783333333,0.6157412624,0.6011186496,0.6300437434,0.6163925099,0.5946402251,0.6378573884,-0.0006512474301,-0.01588828763,0.01474239248
uniform,1,4,128,64,6000,-0.0905,-0.1001666667,0.6888363338,0.6720521236,0.7061629299,0.7027370673,0.6776772657,0.7280633428,-0.01390073346,-0.03136219648,0.003721314664
uniform,1,4,256,128,6000,-0.1105,-0.096,0.763164069,0.7436903057,0.7824908693,0.7662725871,0.7392033283,0.7932243704,-0.003108518086,-0.02235320053,0.01593189282
uniform,1,4,512,256,5000,-0.0796,-0.11,0.8127444689,0.7904606246,0.8351185377,0.80969986,0.7779751195,0.8417265653,0.003044608922,-0.01973021804,0.02592427285
uniform,1,4,768,384,4000,-0.102,-0.117,0.8346621655,0.8088308241,0.8605033047,0.8430982746,0.8064501336,0.8800349798,-0.008436109027,-0.03328614341,0.01780073768
uniform,1,4,1024,512,3000,-0.1283333333,-0.1086666667,0.8829887185,0.851436069,0.9146485815,0.8742646993,0.829930688,0.9178943259,0.008724019117,-0.02233906302,0.04037499166
uniform,1,4,1536,768,1600,-0.093125,-0.073125,0.9248182458,0.879101455,0.9712864339,0.9003627267,0.8365421748,0.9654927885,0.02445551907,-0.02099934529,0.07006387781
uniform,1,4,2048,1024,1000,-0.098,-0.111,0.977515015,0.9198062563,1.035994732,0.9954109109,0.9128626627,1.079280781,-0.0178958959,-0.07785960961,0.03966483984
uniform,1,4,2560,1280,400,-0.045,0.0325,0.9571021303,0.8674494831,1.047506579,0.9230545113,0.8021253916,1.047716165,0.03404761905,-0.06025062657,0.1301959586
uniform,1,4,3072,1536,300,-0.1833333333,-0.19,1.031917503,0.9102041527,1.151127648,1.020044593,0.8631187291,1.185575948,0.0118729097,-0.1018060201,0.1279958194
uniform,1,4,4096,2048,150,-0.18,-0.1066666667,0.9343400447,0.78901566,1.08143736,0.9536689038,0.7653020134,1.143744966,-0.01932885906,-0.1465357942,0.1118590604
uniform,1,4,5120,2560,80,-0.125,-0.25,1.150316456,0.8833821203,1.412917326,1.068037975,0.7049841772,1.485767405,0.08227848101,-0.1753243671,0.3069620253
uniform,1,4,6144,3072,40,-0.175,0,0.8689102564,0.6124919872,1.090713141,0.7407051282,0.4405849359,1.05,0.1282051282,-0.1025641026,0.349375
