model,fraction_num,fraction_den,order,separation,n,mean_1,mean_2,marginal,marginal_low,marginal_high,conditional,conditional_low,conditional_high,disorder,disorder_low,disorder_high
gamma,1,4,32,16,6000,-0.08883333333,-0.1018333333,0.5432931878,0.5304066456,0.5558594043,0.483996166,0.4664931933,0.5009278241,0.05929702173,0.04543192129,0.07356628813
gamma,1,4,64,32,6000,-0.1148333333,-0.1165,0.6300588709,0.6145650289,0.6454264113,0.5392551536,0.5203175974,0.5586283964,0.09080371729,0.07484082139,0.1067265683
gamma,1,4,128,64,6000,-0.104,-0.1048333333,0.679293535,0.6627988877,0.6964316442,0.5931818498,0.5721717064,0.6148518687,0.08611168528,0.06883649636,0.1033401629
gamma,1,4,256,128,6000,-0.09216666667,-0.1103333333,0.7353718259,0.7165427887,0.7534231726,0.6355242402,0.6127683725,0.6586498809,0.09984758571,0.08127239609,0.1187839952
gamma,1,4,512,256,5000,-0.0902,-0.1052,0.8124609522,0.7901114893,0.8343982782,0.712129926,0.6837362938,0.7403154806,0.1003310262,0.07705713843,0.1237305971
gamma,1,4,768,384,4000,-0.11875,-0.12975,0.8657481245,0.839108102,0.8915668566,0.7726326582,0.7390821057,0.8058212991,0.09311546637,0.06666741373,0.1195066079
gamma,1,4,1024,512,3000,-0.1026666667,-0.1143333333,0.9143318328,0.8804924919,0.9483916958,0.7820259531,0.7407793251,0.8235942884,0.1323058797,0.09971002001,0.1654124792
gamma,1,4,1536,768,1600,-0.065625,-0.115625,0.9161096779,0.8704771048,0.9613943431,0.8092557849,0.7518154657,0.8668550266,0.1068538931,0.06091226939,0.152954923
gamma,1,4,2048,1024,1000,-0.106,-0.093,0.8804379379,0.8268435936,0.9332974975,0.7962117117,0.7307497122,0.8637535536,0.08422622623,0.03268420921,0.136698048
gamma,1,4,2560,1280,400,0.0125,-0.1875,0.9998433584,0.8961823308,1.101755561,0.7994987469,0.6864371084,0.9194992951,0.2003446115,0.1059758772,0.2968776629
gamma,1,4,3072,1536,300,-0.006666666667,-0.1166666667,0.9279319955,0.8235657748,1.027534002,0.8484448161,0.7260746934,0.9699698997,0.07948717949,-0.02472073579,0.1899710145
gamma,1,4,4096,2048,150,-0.09333333333,-0.1,1.040917226,0.8884323266,1.195753915,0.7684340045,0.5968903803,0.9485699105,0.2724832215,0.1028120805,0.445238255
gamma,1,4,5120,2560,80,0.0125,-0.2125,0.8504746835,0.653619462,1.042327927,0.6832278481,0.4397943038,0.9568829114,0.1672468354,-0.05174050633,0.3848101266
gamma,1,4,6144,3072,40,-0.175,-0.15,1.139423077,0.825,1.429487179,1.089423077,0.7022435897,1.474038462,0.05,-0.233349359,0.3564423077
uniform,1,32,32,2,6000,-0.01333333333,-0.007833333333,0.3358530727,0.3269508415,0.3447647146,0.3396248125,0.3274315469,0.351787609,-0.003771739734,-0.01195438615,0.00444645427
uniform,1,32,64,4,6000,-0.01633333333,-0.02016666667,0.4168160666,0.4062777397,0.4271196172,0.4139783158,0.3994768961,0.4284368506,0.002837750736,-0.007786760293,0.0134010724
uniform,1,32,128,8,6000,-0.004833333333,-0.01533333333,0.4736997138,0.4618350211,0.4855961716,0.4754407818,0.4588226566,0.4919817831,-0.001741067956,-0.01355730955,0.01010646983
uniform,1,32,256,16,6000,-0.008833333333,-0.02283333333,0.5489584653,0.5355036159,0.5624563649,0.5511605268,0.5322471096,0.5702838806,-0.002202061455,-0.01586567136,0.01183922043
uniform,1,32,512,32,5000,-0.0288,-0.0272,0.6199393479,0.6026178666,0.6369738703,0.607320184,0.5837594444,0.6308683437,0.01261916383,-0.005020708142,0.03000158532
uniform,1,32,768,48,4000,-0.017,-0.0255,0.6779498625,0.6575981855,0.6989400819,0.6783834709,0.6482781633,0.7086512378,-0.0004336084021,-0.02179839804,0.02104740248
uniform,1,32,1024,64,3000,-0.01666666667,-0.014,0.6853248861,0.6614568273,0.7092576414,0.6782225186,0.6456618317,0.7113141033,0.007102367456,-0.01690918917,0.03030788318
uniform,1,32,1536,96,1600,0.001875,-0.046875,0.7205999844,0.6857641104,0.754812158,0.7230136023,0.6759682565,0.7699180885,-0.002413617886,-0.03704350375,0.03201498984
uniform,1,32,2048,128,1000,-0.053,-0.016,0.7947622623,0.7457033033,0.842066041,0.7645800801,0.6960472347,0.8314090716,0.03018218218,-0.01846141141,0.07975177678
uniform,1,32,2560,160,400,0.025,0.0675,0.7705858396,0.6989454104,0.8406213189,0.7622525063,0.664027334,0.8628903509,0.008333333333,-0.06426284461,0.07985808271
uniform,1,32,3072,192,300,-0.01,0.03666666667,0.7584726867,0.6754067726,0.8376315496,0.8082720178,0.6765384615,0.9452118172,-0.0497993311,-0.1410039019,0.03846989967
uniform,1,32,4096,256,150,-0.1133333333,-0.006666666667,0.8391498881,0.6863495526,0.9912533557,0.8063534676,0.5968903803,1.027502796,0.03279642058,-0.09490044743,0.1615257271
uniform,1,32,5120,320,80,-0.025,-0.1,0.8680379747,0.6761867089,1.060363924,0.8579113924,0.5794303797,1.170886076,0.01012658228,-0.2025316456,0.2159928797
uniform,1,32,6144,384,40,0.05,0,0.8705128205,0.6240384615,1.094238782,0.8705128205,0.5576923077,1.184294872,0,-0.2012980769,0.1961538462
uniform,1,16,32,4,6000,-0.02433333333,-0.02466666667,0.4236369951,0.412793442,0.434057453,0.4234038451,0.4079815164,0.4387927932,0.0002331499694,-0.01051046494,0.01104192365
uniform,1,16,64,8,6000,-0.031,-0.0185,0.4853459327,0.4733998653,0.4970459538,0.4942542507,0.4767460202,0.5115675432,-0.008908318053,-0.0211819206,0.003794465744
uniform,1,16,128,16,6000,-0.01883333333,-0.0305,0.5586172973,0.5450439934,0.572296248,0.5668597544,0.5476745697,0.586430726,-0.008242457076,-0.02251291882,0.005707896455
uniform,1,16,256,32,6000,-0.01066666667,-0.03266666667,0.6123449464,0.5970893965,0.6276606834,0.620528088,0.5986655189,0.6429223815,-0.008183141635,-0.02393654359,0.007076566928
uniform,1,16,512,64,5000,-0.0284,-0.0448,0.6999331866,0.6813907742,0.7185838478,0.6792013603,0.6532137012,0.7051420784,0.02073182637,0.001500608122,0.0400494929
uniform,1,16,768,96,4000,-0.01225,-0.006,0.7172112716,0.6958338717,0.7386401624,0.7245366029,0.6945002501,0.7546440696,-0.007325331333,-0.02930670168,0.01434096493
uniform,1,16,1024,128,3000,-0.041,-0.01133333333,0.7661840058,0.7390630946,0.7929639185,0.773317717,0.7350078151,0.8115120651,-0.007133711237,-0.03421807547,0.02022004001
uniform,1,16,1536,192,1600,-0.026875,-0.006875,0.8032422608,0.7647071265,0.8433634254,0.8196873046,0.7645385788,0.8760978541,-0.01644504378,-0.05539245231,0.02227310038
uniform,1,16,2048,256,1000,0.002,-0.033,0.8347882883,0.7826806807,0.8857676301,0.8247122122,0.7516387513,0.897931519,0.01007607608,-0.04145875876,0.06289917417
uniform,1,16,2560,320,400,0.0525,-0.0125,0.8381390977,0.75877099,0.9200983709,0.8550250627,0.7503725721,0.963656015,-0.01688596491,-0.09506359649,0.0632341792
uniform,1,16,3072,384,300,-0.07,-0.05,0.9126755853,0.8041142698,1.023612737,0.8459531773,0.7173857302,0.9744726867,0.06672240803,-0.04235340022,0.1865125418
uniform,1,16,4096,512,150,-0.08,-0.04,0.9288590604,0.7830307606,1.071700783,0.8448322148,0.665405481,1.036370805,0.08402684564,-0.06935123043,0.2354384787
uniform,1,16,5120,640,80,-0.025,-0.05,0.9477848101,0.7328303006,1.154113924,0.860443038,0.6043512658,1.121548655,0.08734177215,-0.1378164557,0.3224723101
uniform,1,16,6144,768,40,-0.025,0.125,1.325,0.8458333333,1.788541667,1.296153846,0.7384615385,1.870536859,0.02884615385,-0.3384615385,0.391025641
uniform,1,8,32,8,6000,-0.05466666667,-0.05833333333,0.4888858699,0.4770741898,0.5005060753,0.4870744569,0.4699779324,0.5041903762,0.001811413013,-0.01045771379,0.01401538312
uniform,1,8,64,16,6000,-0.05083333333,-0.048,0.5608994694,0.5477670949,0.5741258852,0.5535049036,0.5350190226,0.5722589907,0.007394565761,-0.006647405818,0.02142906526
uniform,1,8,128,32,6000,-0.0335,-0.04783333333,0.6310667056,0.6159652821,0.6462882838,0.6275018614,0.6051397222,0.6497167254,0.003564844141,-0.01230186837,0.01941326957
uniform,1,8,256,64,6000,-0.054,-0.05783333333,0.6917349419,0.6746397955,0.7094849291,0.6908577957,0.6658014353,0.7166208858,0.000877146191,-0.01654604934,0.01833280547
uniform,1,8,512,128,5000,-0.0602,-0.055,0.7302215243,0.7099977916,0.7505413518,0.7275319864,0.6992934292,0.7568111142,0.002689537908,-0.01778076115,0.02294426385
uniform,1,8,768,192,4000,-0.02575,-0.04125,0.7880146912,0.7639719031,0.8122145607,0.8015802701,0.7677461279,0.8357999687,-0.01356557889,-0.0377301169,0.01049849494
uniform,1,8,1024,256,3000,-0.04033333333,-0.065,0.825015783,0.7951271188,0.8543157733,0.7869580971,0.747072645,0.8270379238,0.0380576859,0.007722507503,0.06796738079
uniform,1,8,1536,384,1600,-0.023125,-0.001875,0.8909126798,0.8486504896,0.9329092499,0.8771974672,0.8176933093,0.9378055034,0.01371521263,-0.02948784396,0.05668066956
uniform,1,8,2048,512,1000,-0.05,-0.055,0.8756131131,0.8213256882,0.9284314565,0.8993868869,0.8186566567,0.9811811812,-0.02377377377,-0.07990903403,0.03210528028
uniform,1,8,2560,640,400,-0.055,-0.025,0.8778696742,0.7924181548,0.9611257049,0.9393984962,0.8081810777,1.080090539,-0.06152882206,-0.1521561717,0.02421115288
uniform,1,8,3072,768,300,0.02333333333,-0.04666666667,0.920039019,0.8143804348,1.023279682,0.8721237458,0.735696767,1.013037904,0.04791527313,-0.0510041806,0.1455978261
uniform,1,8,4096,1024,150,-0.18,-0.12,0.9529530201,0.8113193512,1.091299776,0.880738255,0.6891252796,1.08280481,0.0722147651,-0.07785346756,0.2216185682
uniform,1,8,5120,1280,80,-0.2125,0.1,1.003718354,0.7790189873,1.229351266,1.058148734,0.7658227848,1.376503165,-0.05443037975,-0.246210443,0.1430379747
uniform,1,8,6144,1536,40,-0.25,0.175,0.9650641026,0.7153766026,1.185608974,0.8945512821,0.6038461538,1.176602564,0.07051282051,-0.158974359,0.3000320513
uniform,1,4,32,16,6000,-0.1133333333,-0.1256666667,0.5436056565,0.530740596,0.5562083344,0.5525160304,0.533361538,0.5711430933,-0.008910373951,-0.02237853253,0.005031796966
uniform,1,4,64,32,6000,-0.1071666667,-0.09783333333,0.6157412624,0.6013441275,0.6305874173,0.6163925099,0.5949322217,0.637645427,-0.0006512474301,-0.01610493416,0.0147224079
uniform,1,4,128,64,6000,-0.0905,-0.1001666667,0.6888363338,0.6717365175,0.7059878827,0.7027370673,0.6773391385,0.7279053995,-0.01390073346,-0.03166669723,0.003662829222
uniform,1,4,256,128,6000,-0.1105,-0.096,0.763164069,0.7441952673,0.7823405255,0.7662725871,0.7396176529,0.7932727944,-0.003108518086,-0.02244829555,0.01599767878
uniform,1,4,512,256,5000,-0.0796,-0.11,0.8127444689,0.7900082792,0.8353380471,0.80969986,0.7780058547,0.8420280901,0.003044608922,-0.02005980396,0.02607216043
uniform,1,4,768,384,4000,-0.102,-0.117,0.8346621655,0.8093588913,0.8602736747,0.8430982746,0.8069505908,0.8794375469,-0.008436109027,-0.0346190829,0.01744844024
uniform,1,4,1024,512,3000,-0.1283333333,-0.1086666667,0.8829887185,0.8511728743,0.9129682797,0.8742646993,0.8297640658,0.9191864899,0.008724019117,-0.02292842614,0.04071364066
uniform,1,4,1536,768,1600,-0.093125,-0.073125,0.9248182458,0.8779574979,0.9713592529,0.9003627267,0.8361273208,0.9639369577,0.02445551907,-0.02050623437,0.06962163852
uniform,1,4,2048,1024,1000,-0.098,-0.111,0.977515015,0.9191852978,1.034669982,0.9954109109,0.9142112237,1.077818831,-0.0178958959,-0.07588746246,0.04040052553
uniform,1,4,2560,1280,400,-0.045,0.0325,0.9571021303,0.864716557,1.048443531,0.9230545113,0.8023032581,1.046238722,0.03404761905,-0.05943671679,0.1272077068
uniform,1,4,3072,1536,300,-0.1833333333,-0.19,1.031917503,0.9129693423,1.151741081,1.020044593,0.8644960981,1.18006689,0.0118729097,-0.1016733556,0.1292764771
uniform,1,4,4096,2048,150,-0.18,-0.1066666667,0.9343400447,0.7858814318,1.079738814,0.9536689038,0.7674256152,1.144272931,-0.01932885906,-0.1479217002,0.1120357942
uniform,1,4,5120,2560,80,-0.125,-0.25,1.150316456,0.8884493671,1.411081883,1.068037975,0.7144778481,1.473109177,0.08227848101,-0.1693037975,0.3047547468
uniform,1,4,6144,3072,40,-0.175,0,0.8689102564,0.6179487179,1.094238782,0.7407051282,0.4458333333,1.046153846,0.1282051282,-0.1025641026,0.3461538462
