model,fraction_num,fraction_den,order,separation,n,mean_1,mean_2,marginal,marginal_low,marginal_high,conditional,conditional_low,conditional_high,disorder,disorder_low,disorder_high
gamma,1,8,128,32,6000,-0.059,-0.04116666667,0.6240995027,0.6086096273,0.6398624153,0.5355135717,0.5163214907,0.5553844724,0.08858593099,0.07209853795,0.1053806662
gamma,1,8,256,64,6000,-0.0475,-0.04616666667,0.6857538201,0.6687674057,0.702905942,0.5975987109,0.5765048359,0.6190395552,0.08815510918,0.07151816136,0.1058797834
gamma,1,8,512,128,5000,-0.0108,-0.0378,0.7698812362,0.7483865308,0.7914254951,0.673070114,0.6471280796,0.6996366498,0.09681112222,0.07551189238,0.1183558692
gamma,1,8,768,192,4000,-0.06,-0.049,0.7891967992,0.7647361903,0.8132776327,0.7081165291,0.6773169417,0.7399342836,0.08108027007,0.05563533071,0.1063667292
gamma,1,8,1024,256,3000,-0.04766666667,-0.034,0.8567381905,0.825056259,0.8877932088,0.7073090475,0.6716461029,0.7437855396,0.149429143,0.1179635879,0.1807891242
gamma,1,8,1536,384,1600,-0.088125,-0.06875,0.8777397983,0.8350445444,0.9203575672,0.7674794794,0.7125984258,0.8243695669,0.1102603189,0.06428148452,0.1569072467
gamma,1,8,2048,512,1000,0.012,-0.038,0.9231291291,0.8630647147,0.9827481481,0.8065565566,0.7352302302,0.8794654029,0.1165725726,0.05747357357,0.1751878378
gamma,1,8,2560,640,400,-0.08,-0.0375,0.8945833333,0.8063749217,0.9818316886,0.8650093985,0.7393358396,0.999047619,0.02957393484,-0.06269595865,0.1191773183
gamma,1,8,3072,768,300,-0.02666666667,-0.06666666667,0.8937346711,0.7941907748,0.9932831661,0.8085618729,0.6772052676,0.9457023411,0.08517279822,-0.01137458194,0.1800914158
gamma,1,8,4096,1024,150,-0.06,0.04666666667,1.091051454,0.9136605145,1.264365213,1.128501119,0.8586325503,1.405011186,-0.03744966443,-0.2305604027,0.153738255
gamma,1,8,5120,1280,80,-0.05,-0.1125,1.175870253,0.9372626582,1.400955301,0.9410601266,0.6638449367,1.236629747,0.2348101266,-0.008860759494,0.4721558544
gamma,1,8,6144,1536,40,0.15,0.225,1.077884615,0.6999919872,1.498429487,0.7278846154,0.4150641026,1.065384615,0.35,0.06025641026,0.641025641
gamma,1,4,32,16,6000,-0.1121666667,-0.1046666667,0.5539074151,0.5404503462,0.5673220967,0.4554644524,0.439147419,0.471934918,0.09844296272,0.08413604351,0.1128799244
gamma,1,4,64,32,6000,-0.1023333333,-0.08783333333,0.6229270851,0.6068870079,0.6382476875,0.5385679697,0.5194187694,0.5576342866,0.08435911541,0.06853487109,0.1003879334
gamma,1,4,128,64,6000,-0.09783333333,-0.08016666667,0.6944500472,0.6771291531,0.7115631345,0.6021109629,0.5813437479,0.6241023615,0.09233908429,0.07422594599,0.1100224385
gamma,1,4,256,128,6000,-0.1001666667,-0.1096666667,0.7596798772,0.7410373743,0.7782887603,0.6588146774,0.6349977965,0.6824103128,0.1008651998,0.08125251361,0.1202895337
gamma,1,4,512,256,5000,-0.089,-0.1056,0.8021242448,0.7798513588,0.8244293064,0.7067035607,0.6796572354,0.7341469494,0.09542068414,0.07273584017,0.1178924035
gamma,1,4,768,384,4000,-0.1065,-0.09825,0.8705949925,0.8434754071,0.8964237919,0.7792857902,0.7445442673,0.8137976017,0.0913092023,0.06438625125,0.1193999281
gamma,1,4,1024,512,3000,-0.09133333333,-0.1086666667,0.8818855174,0.8500841725,0.9136690438,0.7984492609,0.7573399925,0.8392803434,0.08343625653,0.05094005224,0.1150142214
gamma,1,4,1536,768,1600,-0.093125,-0.071875,0.922407364,0.8770129133,0.9679134615,0.7958966542,0.7413752345,0.8535348655,0.1265107098,0.0793057575,0.172751329
gamma,1,4,2048,1024,1000,-0.069,-0.097,1.001916917,0.9407116241,1.061582132,0.8544624625,0.7813159159,0.927646459,0.1474544545,0.08416901902,0.2092459459
gamma,1,4,2560,1280,400,-0.2,-0.065,0.9753258145,0.8774476817,1.073411341,0.8329699248,0.7187430294,0.9530106516,0.1423558897,0.04270614035,0.2417546992
gamma,1,4,3072,1536,300,-0.04666666667,-0.07333333333,0.9661092531,0.8653709588,1.069790273,0.832419175,0.6948658027,0.9789130435,0.133690078,0.0235451505,0.2441471572
gamma,1,4,4096,2048,150,-0.1933333333,-0.3933333333,1.010693512,0.8396772931,1.185862416,1.020134228,0.8098434004,1.246644295,-0.009440715884,-0.1819720358,0.1684619687
gamma,1,4,5120,2560,80,0.0125,-0.075,1.079351266,0.8169165348,1.34984375,1.141693038,0.7591673259,1.584731013,-0.06234177215,-0.3335522152,0.1911431962
gamma,1,4,6144,3072,40,-0.35,-0.075,0.9727564103,0.6846153846,1.250969551,0.6663461538,0.4153846154,0.9227644231,0.3064102564,0.005128205128,0.641025641
uniform,1,32,32,2,6000,-0.01333333333,-0.007833333333,0.3358530727,0.327097568,0.3447463313,0.3396248125,0.3273584469,0.3522857671,-0.003771739734,-0.0121924279,0.004377112158
uniform,1,32,64,4,6000,-0.01633333333,-0.02016666667,0.4168160666,0.4066957198,0.4272573523,0.4139783158,0.3997573238,0.4287698478,0.002837750736,-0.007682317886,0.01320502306
uniform,1,32,128,8,6000,-0.004833333333,-0.01533333333,0.4736997138,0.4620722714,0.4853102468,0.4754407818,0.4585633008,0.4921357181,-0.001741067956,-0.01363702423,0.01025915986
uniform,1,32,256,16,6000,-0.008833333333,-0.02283333333,0.5489584653,0.5356135443,0.5623289729,0.5511605268,0.5319336417,0.5706753626,-0.002202061455,-0.01592149942,0.01172491249
uniform,1,32,512,32,5000,-0.0288,-0.0272,0.6199393479,0.6030152235,0.6373860222,0.607320184,0.583890048,0.6307084457,0.01261916383,-0.004375295059,0.02992675635
uniform,1,32,768,48,4000,-0.017,-0.0255,0.6779498625,0.6573640652,0.6986898162,0.6783834709,0.6487431545,0.7072739091,-0.0004336084021,-0.02134619592,0.02054134784
uniform,1,32,1024,64,3000,-0.01666666667,-0.014,0.6853248861,0.6613823205,0.7089070454,0.6782225186,0.6449139449,0.7116514949,0.007102367456,-0.01668523675,0.0312897188
uniform,1,32,1536,96,1600,0.001875,-0.046875,0.7205999844,0.6870918103,0.7547495212,0.7230136023,0.6753584467,0.7702466385,-0.002413617886,-0.03676260553,0.03196190979
uniform,1,32,2048,128,1000,-0.053,-0.016,0.7947622623,0.7452319319,0.8437747998,0.7645800801,0.6968138514,0.8338903904,0.03018218218,-0.01931031031,0.08030640641
uniform,1,32,2560,160,400,0.025,0.0675,0.7705858396,0.6993133615,0.8406036967,0.7622525063,0.6653822055,0.8641506109,0.008333333333,-0.06497634712,0.08270989975
uniform,1,32,3072,192,300,-0.01,0.03666666667,0.7584726867,0.6764041249,0.839171126,0.8082720178,0.6743050446,0.9413344482,-0.0497993311,-0.1395334448,0.04072491639
uniform,1,32,4096,256,150,-0.1133333333,-0.006666666667,0.8391498881,0.6874692394,0.9896655481,0.8063534676,0.6031543624,1.02784396,0.03279642058,-0.09879642058,0.1632304251
uniform,1,32,5120,320,80,-0.025,-0.1,0.8680379747,0.6694580696,1.059181171,0.8579113924,0.5810126582,1.15664557,0.01012658228,-0.2014280063,0.2151898734
uniform,1,32,6144,384,40,0.05,0,0.8705128205,0.6147275641,1.088141026,0.8705128205,0.5525641026,1.184294872,0,-0.2051282051,0.1987179487
uniform,1,16,32,4,6000,-0.02433333333,-0.02466666667,0.4236369951,0.4133340835,0.4339136693,0.4234038451,0.4085535159,0.4383217981,0.0002331499694,-0.01059043382,0.01112688573
