model,fraction_num,fraction_den,order,separation,n,mean_1,mean_2,marginal,marginal_low,marginal_high,conditional,conditional_low,conditional_high,disorder,disorder_low,disorder_high
gamma,1,16,512,64,5000,-0.0064,-0.0294,0.6733820164,0.6549753376,0.6921169394,0.5405436087,0.5187136572,0.5629776315,0.1328384077,0.1141358832,0.1514737898
gamma,1,16,768,96,4000,-0.01225,-0.02975,0.7441684796,0.7214335185,0.7676758385,0.589244186,0.5642218117,0.6151223181,0.1549242936,0.1311366185,0.1784293777
gamma,1,16,1024,128,3000,-0.037,-0.026,0.7737354118,0.7450041333,0.8023126612,0.6179788263,0.5863416625,0.6495106938,0.1557565855,0.1261398688,0.1857795043
gamma,1,16,1536,192,1600,-0.005,-0.038125,0.8163334506,0.775630609,0.8569228864,0.643290924,0.598787328,0.689054707,0.1730425266,0.1327252384,0.2142664947
gamma,1,16,2048,256,1000,-0.015,-0.053,0.8052882883,0.7541292793,0.8549907908,0.6539319319,0.5988314314,0.7106928303,0.1513563564,0.09978776276,0.2030757007
gamma,1,16,2560,320,400,0.04,0.0125,0.8926033835,0.8050281172,0.9817389568,0.7427286967,0.6320672776,0.8618467262,0.1498746867,0.05602568922,0.2405770677
gamma,1,16,3072,384,300,-0.04333333333,-0.1066666667,0.8612430323,0.7577837235,0.9631301561,0.7220680045,0.613154961,0.8331070234,0.1391750279,0.04163851728,0.2406722408
gamma,1,16,4096,512,150,-0.04,-0.05333333333,0.8635346756,0.7108243848,1.017026846,0.6643400447,0.506689038,0.8412595078,0.1991946309,0.04285011186,0.3656375839
gamma,1,16,5120,640,80,-0.0875,-0.2375,0.8662974684,0.6694580696,1.06068038,0.7227848101,0.4933544304,0.9743670886,0.1435126582,-0.04462816456,0.3270609177
gamma,1,16,6144,768,40,0.125,0.15,0.9932692308,0.6640945513,1.315064103,0.7304487179,0.4243589744,1.030448718,0.2628205128,-0.002564102564,0.5384615385
gamma,1,8,32,8,6000,-0.0475,-0.03666666667,0.4888644635,0.4766869746,0.500720974,0.3710865005,0.3582465272,0.3843480858,0.117777963,0.1045369395,0.1308850017
gamma,1,8,64,16,6000,-0.05083333333,-0.05833333333,0.5526820442,0.5388183975,0.5665235345,0.4214587848,0.4060409252,0.4372303842,0.1312232594,0.1165497638,0.1456542709
gamma,1,8,128,32,6000,-0.0585,-0.0325,0.6113626438,0.5962520615,0.6265231483,0.4855762627,0.4678083347,0.5033952572,0.1257863811,0.110041757,0.1415689851
gamma,1,8,256,64,6000,-0.05533333333,-0.0565,0.6997396094,0.6816507612,0.717834131,0.5380056537,0.5181354194,0.5581214786,0.1617339557,0.1435218182,0.1800755876
gamma,1,8,512,128,5000,-0.0296,-0.0502,0.7635546109,0.7422373055,0.7849510042,0.6158109822,0.5913702521,0.6415552696,0.1477436287,0.1259438308,0.1696080036
gamma,1,8,768,192,4000,-0.046,-0.03225,0.7774913416,0.7529968015,0.8019192267,0.6039314516,0.5768979432,0.6318563266,0.17355989,0.148889141,0.1980344617
gamma,1,8,1024,256,3000,-0.06633333333,-0.029,0.8523302212,0.8209113927,0.8836030496,0.6721938424,0.638336012,0.7054569259,0.1801363788,0.1488710348,0.2117490691
gamma,1,8,1536,384,1600,-0.0125,-0.03125,0.8593456848,0.817900426,0.9006188243,0.6990111007,0.6518650719,0.746935233,0.1603345841,0.1191548917,0.2029473499
gamma,1,8,2048,512,1000,-0.085,-0.114,0.8522417417,0.801990991,0.9027206081,0.6757552553,0.6176365991,0.7347367242,0.1764864865,0.1239463463,0.2305315566
gamma,1,8,2560,640,400,-0.0425,-0.07,0.9101723058,0.814268562,1.006717654,0.7352098997,0.6349561404,0.8380921053,0.174962406,0.08195426065,0.2686605576
gamma,1,8,3072,768,300,-0.03666666667,-0.02,0.9104960981,0.8077530658,1.016045429,0.6971850613,0.5801282051,0.8225445931,0.2133110368,0.1113043478,0.3142265886
gamma,1,8,4096,1024,150,-0.1133333333,0.06666666667,1.04163311,0.8790598434,1.201567673,0.6917449664,0.5335212528,0.8590604027,0.3498881432,0.1949865772,0.503803132
gamma,1,8,5120,1280,80,-0.15,0.225,0.9503164557,0.7606744462,1.125791139,0.789556962,0.5566455696,1.03294106,0.1607594937,-0.03085838608,0.3575949367
gamma,1,8,6144,1536,40,-0.4,0.025,1.2125,0.8381410256,1.573092949,0.9971153846,0.6073717949,1.394615385,0.2153846154,-0.09230769231,0.5423237179
gamma,1,4,32,16,6000,-0.09616666667,-0.08566666667,0.5443806607,0.5311708042,0.5572482751,0.4197648358,0.4046445852,0.4353937667,0.1246158249,0.1107596787,0.1382034895
gamma,1,4,64,32,6000,-0.09083333333,-0.1021666667,0.614924793,0.5997006591,0.6299718061,0.4685138634,0.4518676446,0.4853316803,0.1464109296,0.130736279,0.162462152
gamma,1,4,128,64,6000,-0.0875,-0.1071666667,0.6798761738,0.6629341112,0.6969715904,0.5382296494,0.5190682058,0.5575737665,0.1416465244,0.1241719835,0.1589457472
gamma,1,4,256,128,6000,-0.1065,-0.0965,0.7576323554,0.7384730608,0.7765295337,0.5917152859,0.5705725607,0.6130382373,0.1659170695,0.145858823,0.1857045285
gamma,1,4,512,256,5000,-0.0868,-0.0894,0.81690008,0.7940020184,0.8401433102,0.6684303061,0.6416242929,0.695689996,0.148469774,0.1250557371,0.1722552831
gamma,1,4,768,384,4000,-0.11075,-0.1155,0.8500346024,0.8226225361,0.8770506478,0.6685308515,0.6381448042,0.6975236934,0.1815037509,0.1543558233,0.2083809749
gamma,1,4,1024,512,3000,-0.116,-0.1053333333,0.8910214516,0.8585299836,0.9224847852,0.7065119484,0.6709951984,0.7444074233,0.1845095032,0.1515995721,0.2176192064
gamma,1,4,1536,768,1600,-0.1075,-0.11,0.9224984365,0.8778048145,0.9683633912,0.7235741088,0.6719666588,0.7783308318,0.1989243277,0.1534031133,0.2455347776
gamma,1,4,2048,1024,1000,-0.106,-0.06,0.9535355355,0.8917985611,1.017713088,0.7847267267,0.7162023148,0.8558146146,0.1688088088,0.1039506256,0.2322176176
gamma,1,4,2560,1280,400,-0.0725,-0.1225,1.002374687,0.908679433,1.094525063,0.8934837093,0.7688085056,1.020805138,0.1088909774,0.007690632832,0.2088425752
gamma,1,4,3072,1536,300,-0.02333333333,-0.1,0.9562486065,0.8374568004,1.078077899,0.7646098105,0.6487395485,0.8816666667,0.191638796,0.07226254181,0.3175259197
gamma,1,4,4096,2048,150,0.02666666667,0.06,1.048165548,0.8850095078,1.207700783,0.8685682327,0.6697091723,1.076979866,0.1795973154,0.01515436242,0.3416152125
gamma,1,4,5120,2560,80,-0.1375,-0.0375,0.9011075949,0.7240486551,1.067017405,0.7417721519,0.5313291139,0.9556170886,0.159335443,-0.01993670886,0.3378164557
gamma,1,4,6144,3072,40,-0.275,0.025,1.012179487,0.7532051282,1.235576923,1.005128205,0.6663461538,1.321794872,0.007051282051,-0.2884615385,0.3288621795
uniform,1,32,32,2,6000,-0.01333333333,-0.007833333333,0.3358530727,0.3268925515,0.3447006567,0.3396248125,0.3276328971,0.3520191476,-0.003771739734,-0.01202851586,0.004513317497
uniform,1,32,64,4,6000,-0.01633333333,-0.02016666667,0.4168160666,0.4064751889,0.4271377247,0.4139783158,0.3993750695,0.4289260738,0.002837750736,-0.007612295799,0.01331650483
uniform,1,32,128,8,6000,-0.004833333333,-0.01533333333,0.4736997138,0.4615696866,0.4856297303,0.4754407818,0.458794274,0.4923879865,-0.001741067956,-0.01338487456,0.009989114852
uniform,1,32,256,16,6000,-0.008833333333,-0.02283333333,0.5489584653,0.5354478358,0.5624445887,0.5511605268,0.5315632397,0.5709393232,-0.002202061455,-0.01615387356,0.01164069567
uniform,1,32,512,32,5000,-0.0288,-0.0272,0.6199393479,0.6028575595,0.6369757657,0.607320184,0.5843163353,0.630707473,0.01261916383,-0.004625033007,0.0302829916
uniform,1,32,768,48,4000,-0.017,-0.0255,0.6779498625,0.657382276,0.6990925481,0.6783834709,0.6493214937,0.7081367936,-0.0004336084021,-0.02153265191,0.02063601369
uniform,1,32,1024,64,3000,-0.01666666667,-0.014,0.6853248861,0.6617176545,0.7096157122,0.6782225186,0.6452475283,0.711816022,0.007102367456,-0.01694205291,0.03049018006
uniform,1,32,1536,96,1600,0.001875,-0.046875,0.7205999844,0.6865689884,0.7540298966,0.7230136023,0.6753653895,0.770444394,-0.002413617886,-0.0368866479,0.0321843535
uniform,1,32,2048,128,1000,-0.053,-0.016,0.7947622623,0.7450103729,0.8425454955,0.7645800801,0.6968793794,0.8337227853,0.03018218218,-0.02006714214,0.07987547548
uniform,1,32,2560,160,400,0.025,0.0675,0.7705858396,0.6997175752,0.8418049812,0.7622525063,0.6665335996,0.8597863409,0.008333333333,-0.06347525063,0.08002553258
uniform,1,32,3072,192,300,-0.01,0.03666666667,0.7584726867,0.6748885173,0.8391038183,0.8082720178,0.6737791249,0.9447017837,-0.0497993311,-0.141363155,0.03946488294
uniform,1,32,4096,256,150,-0.1133333333,-0.006666666667,0.8391498881,0.6916269575,0.9926236018,0.8063534676,0.6023249441,1.024608501,0.03279642058,-0.09978299776,0.1629563758
uniform,1,32,5120,320,80,-0.025,-0.1,0.8680379747,0.6733366297,1.061236155,0.8579113924,0.5794303797,1.167009494,0.01012658228,-0.2036471519,0.217409019
uniform,1,32,6144,384,40,0.05,0,0.8705128205,0.6163461538,1.091666667,0.8705128205,0.5612179487,1.184294872,0,-0.2032051282,0.2012980769
uniform,1,16,32,4,6000,-0.02433333333,-0.02466666667,0.4236369951,0.4133698238,0.4339859004,0.4234038451,0.4084730233,0.4386900928,0.0002331499694,-0.01041679447,0.01097935489
uniform,1,16,64,8,6000,-0.031,-0.0185,0.4853459327,0.4735623632,0.4967133522,0.4942542507,0.4770039642,0.5110823634,-0.008908318053,-0.02152822693,0.00347720245
uniform,1,16,128,16,6000,-0.01883333333,-0.0305,0.5586172973,0.5448208632,0.5726162281,0.5668597544,0.5474373594,0.5868389593,-0.008242457076,-0.02230370895,0.005818457243
uniform,1,16,256,32,6000,-0.01066666667,-0.03266666667,0.6123449464,0.5972593081,0.627519015,0.620528088,0.5988435684,0.6424136801,-0.008183141635,-0.02351499972,0.00714737873
uniform,1,16,512,64,5000,-0.0284,-0.0448,0.6999331866,0.6816595019,0.7184841908,0.6792013603,0.6531384152,0.7060612277,0.02073182637,0.001453334667,0.0401840188
uniform,1,16,768,96,4000,-0.01225,-0.006,0.7172112716,0.6955490615,0.7387898756,0.7245366029,0.694696403,0.7551514136,-0.007325331333,-0.0291802982,0.014809493
uniform,1,16,1024,128,3000,-0.041,-0.01133333333,0.7661840058,0.7391376348,0.7941662235,0.773317717,0.7345769798,0.8120361454,-0.007133711237,-0.03416172613,0.02038635101
uniform,1,16,1536,192,1600,-0.026875,-0.006875,0.8032422608,0.7652601675,0.8423235909,0.8196873046,0.7632842011,0.8742798771,-0.01644504378,-0.05520951571,0.02342288149
uniform,1,16,2048,256,1000,0.002,-0.033,0.8347882883,0.7826332958,0.8853297422,0.8247122122,0.7521379379,0.8989316817,0.01007607608,-0.04177404905,0.06182745245
uniform,1,16,2560,320,400,0.0525,-0.0125,0.8381390977,0.7568139098,0.9180138628,0.8550250627,0.751427005,0.9620025063,-0.01688596491,-0.09503759398,0.06175736216
uniform,1,16,3072,384,300,-0.07,-0.05,0.9126755853,0.8065496098,1.020457219,0.8459531773,0.7205964326,0.9757920847,0.06672240803,-0.0414180602,0.1842477703
uniform,1,16,4096,512,150,-0.08,-0.04,0.9288590604,0.7813176734,1.075639821,0.8448322148,0.6643400447,1.035548098,0.08402684564,-0.0681901566,0.2359731544
uniform,1,16,5120,640,80,-0.025,-0.05,0.9477848101,0.7340961234,1.15625,0.860443038,0.6075098892,1.119541139,0.08734177215,-0.1368710443,0.3257950949
uniform,1,16,6144,768,40,-0.025,0.125,1.325,0.8397035256,1.774070513,1.296153846,0.7384615385,1.844871795,0.02884615385,-0.3288621795,0.3858974359
uniform,1,8,32,8,6000,-0.05466666667,-0.05833333333,0.4888858699,0.4772189705,0.5003819553,0.4870744569,0.4697962344,0.5043279297,0.001811413013,-0.01081643955,0.01447933336
uniform,1,8,64,16,6000,-0.05083333333,-0.048,0.5608994694,0.5473192782,0.5739666149,0.5535049036,0.5348256987,0.5727547577,0.007394565761,-0.00682058607,0.02156962202
uniform,1,8,128,32,6000,-0.0335,-0.04783333333,0.6310667056,0.6156204492,0.6462022698,0.6275018614,0.6053989693,0.6496423682,0.003564844141,-0.01221298758,0.01939039632
uniform,1,8,256,64,6000,-0.054,-0.05783333333,0.6917349419,0.6742964373,0.7096029995,0.6908577957,0.6664904418,0.7161307339,0.000877146191,-0.01632002625,0.01826100461
uniform,1,8,512,128,5000,-0.0602,-0.055,0.7302215243,0.7101564378,0.7508477636,0.7275319864,0.699129938,0.7556510342,0.002689537908,-0.01770266653,0.02281486097
uniform,1,8,768,192,4000,-0.02575,-0.04125,0.7880146912,0.763533356,0.8122967875,0.8015802701,0.7671217,0.8361880001,-0.01356557889,-0.03705078613,0.010046993
uniform,1,8,1024,256,3000,-0.04033333333,-0.065,0.825015783,0.795636219,0.8539242108,0.7869580971,0.7474454263,0.826653258,0.0380576859,0.007428501167,0.06860503779
uniform,1,8,1536,384,1600,-0.023125,-0.001875,0.8909126798,0.848027952,0.9323271478,0.8771974672,0.8171476313,0.9385603502,0.01371521263,-0.0298786644,0.05651592792
uniform,1,8,2048,512,1000,-0.05,-0.055,0.8756131131,0.822693506,0.9282298674,0.8993868869,0.8198175551,0.9799675801,-0.02377377377,-0.07978983984,0.03182805305
uniform,1,8,2560,640,400,-0.055,-0.025,0.8778696742,0.7935780075,0.9613507989,0.9393984962,0.8082412281,1.079892231,-0.06152882206,-0.151616698,0.02506265664
uniform,1,8,3072,768,300,0.02333333333,-0.04666666667,0.920039019,0.8151982999,1.023132804,0.8721237458,0.7358457358,1.01545053,0.04791527313,-0.05106354515,0.1461164994
uniform,1,8,4096,1024,150,-0.18,-0.12,0.9529530201,0.8074233781,1.086626398,0.880738255,0.6877114094,1.085011186,0.0722147651,-0.0766935123,0.2168255034
uniform,1,8,5120,1280,80,-0.2125,0.1,1.003718354,0.7795846519,1.23085443,1.058148734,0.7642405063,1.369556962,-0.05443037975,-0.25,0.1473140823
uniform,1,8,6144,1536,40,-0.25,0.175,0.9650641026,0.7179487179,1.184302885,0.8945512821,0.5948717949,1.174358974,0.07051282051,-0.1628205128,0.3102564103
uniform,1,4,32,16,6000,-0.1133333333,-0.1256666667,0.5436056565,0.5312659971,0.5564171157,0.5525160304,0.5338317272,0.571839276,-0.008910373951,-0.02249789965,0.004748124687
uniform,1,4,64,32,6000,-0.1071666667,-0.09783333333,0.6157412624,0.6008863234,0.6301868506,0.6163925099,0.5945665746,0.6375865714,-0.0006512474301,-0.0157474593,0.01487992165
uniform,1,4,128,64,6000,-0.0905,-0.1001666667,0.6888363338,0.6721104486,0.7055614127,0.7027370673,0.6775930068,0.7278536951,-0.01390073346,-0.03104627994,0.003762642385
uniform,1,4,256,128,6000,-0.1105,-0.096,0.763164069,0.7440363172,0.7826384644,0.7662725871,0.7393430572,0.7926571429,-0.003108518086,-0.02188041757,0.01627783242
uniform,1,4,512,256,5000,-0.0796,-0.11,0.8127444689,0.7902582872,0.8348504066,0.80969986,0.7781017348,0.8417393754,0.003044608922,-0.02012720144,0.02627612422
uniform,1,4,768,384,4000,-0.102,-0.117,0.8346621655,0.8092133174,0.860755288,0.8430982746,0.8074335553,0.8798576136,-0.008436109027,-0.0349087897,0.0177548434
uniform,1,4,1024,512,3000,-0.1283333333,-0.1086666667,0.8829887185,0.8516056824,0.9143360843,0.8742646993,0.8308069426,0.9184637115,0.008724019117,-0.02228493942,0.03998358342
uniform,1,4,1536,768,1600,-0.093125,-0.073125,0.9248182458,0.8788603961,0.9708493687,0.9003627267,0.8366781729,0.9644537992,0.02445551907,-0.02000956653,0.07003410335
uniform,1,4,2048,1024,1000,-0.098,-0.111,0.977515015,0.9189220095,1.035381444,0.9954109109,0.9117106607,1.077811361,-0.0178958959,-0.07546346346,0.0422757007
uniform,1,4,2560,1280,400,-0.045,0.0325,0.9571021303,0.8665997024,1.046258145,0.9230545113,0.8018900376,1.048844612,0.03404761905,-0.06131234336,0.1299003759
uniform,1,4,3072,1536,300,-0.1833333333,-0.19,1.031917503,0.9118772297,1.151339604,1.020044593,0.8628740245,1.184364548,0.0118729097,-0.1058216276,0.1289568004
uniform,1,4,4096,2048,150,-0.18,-0.1066666667,0.9343400447,0.7870682327,1.082442394,0.9536689038,0.7676957494,1.143736018,-0.01932885906,-0.1459541387,0.1117695749
uniform,1,4,5120,2560,80,-0.125,-0.25,1.150316456,0.8825098892,1.406572389,1.068037975,0.7136075949,1.467652294,0.08227848101,-0.1697824367,0.3057041139
uniform,1,4,6144,3072,40,-0.175,0,0.8689102564,0.6102483974,1.093293269,0.7407051282,0.4458333333,1.046153846,0.1282051282,-0.1012820513,0.35
